iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
499,16, 9, 3, 0.000000, 0.000000, 0
500,16, 10, 4, 9.031813, 9.327188, 1
501,16, 11, 4, 0.000000, 0.000000, 0
502,16, 15, 12, 0.000000, 0.000000, 0
503,16, 13, 10, 0.000000, 0.000000, 0
504,16, 14, 2, 0.000000, 0.000000, 0
505,16, 15, 4, 6.017259, 6.223231, 1
506,16, 16, 2, 0.000000, 0.000000, 0
507,16, 17, 8, 5.588910, 5.755591, 1
508,16, 18, 5, 2.569748, 2.587552, 1
509,16, 19, 6, 4.837274, 4.859409, 1
510,17, 4, 0, 0.000000, 0.000000, 0
511,17, 10, 1, 0.000000, 0.000000, 0
512,17, 7, 2, 4.458816, 4.492878, 1
513,17, 11, 3, 7.770539, 7.935546, 1
514,17, 18, 4, 0.400000, 0.051207, 1
515,17, 5, 2, 0.000000, 0.000000, 0
516,17, 15, 6, 0.000000, 0.000000, 0
517,17, 7, 0, 8.852782, 9.133472, 1
518,17, 8, 3, 0.000000, 0.000000, 0
519,17, 9, 3, 0.000000, 0.000000, 0
520,17, 10, 4, 9.327188, 9.626704, 1
521,17, 11, 4, 0.000000, 0.000000, 0
522,17, 15, 12, 0.000000, 0.000000, 0
523,17, 13, 10, 0.000000, 0.000000, 0
524,17, 14, 2, 0.000000, 0.000000, 0
525,17, 15, 4, 6.223231, 6.433683, 1
526,17, 16, 2, 0.000000, 0.000000, 0
527,17, 18, 17, 0.100000, 0.000000, 1
528,17, 18, 5, 2.587552, 2.601796, 1
529,17, 19, 6, 4.859409, 4.876130, 1
530,18, 4, 0, 0.000000, 0.000000, 0
531,18, 10, 1, 0.000000, 0.000000, 0
532,18, 7, 2, 4.492878, 4.512387, 1
533,18, 11, 3, 7.935546, 8.080490, 1
534,18, 18, 4, 0.051207, 0.000000, 1
535,18, 5, 2, 0.000000, 0.000000, 0
536,18, 15, 6, 0.000000, 0.000000, 0
537,18, 7, 0, 9.133472, 9.400730, 1
538,18, 8, 3, 0.000000, 0.000000, 0
539,18, 9, 3, 0.000000, 0.000000, 0
540,18, 10, 4, 9.626704, 9.919014, 1
541,18, 11, 4, 0.000000, 0.000000, 0
542,18, 15, 12, 0.000000, 0.000000, 0
543,18, 13, 10, 0.000000, 0.000000, 0
544,18, 14, 2, 0.000000, 0.000000, 0
545,18, 15, 4, 6.433683, 6.636956, 1
546,18, 16, 2, 0.000000, 0.000000, 0
547,18, 17, 8, 5.755591, 5.908837, 1
548,18, 18, 5, 2.601796, 2.613188, 1
549,18, 19, 6, 4.876130, 4.888753, 1
550,19, 4, 0, 0.000000, 0.000000, 0
551,19, 10, 1, 0.000000, 0.000000, 0
