iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
376,34, 8, 1, 0.436024, 0.435927, 1
377,34, 2, 0, 0.000000, 0.000000, 1
378,34, 4, 3, 0.470114, 0.470111, 1
379,34, 4, 3, 0.470111, 0.470108, 1
380,34, 7, 5, 0.000000, 0.000000, 0
381,34, 6, 1, 0.000000, 0.000000, 0
382,34, 7, 1, 0.000000, 0.000000, 0
383,34, 8, 5, 0.000000, 0.000000, 0
384,34, 9, 0, 0.000000, 0.000000, 1
385,35, 1, 0, 0.000000, 0.000000, 1
386,35, 8, 1, 0.435927, 0.435839, 1
387,35, 2, 0, 0.000000, 0.000000, 1
388,35, 4, 3, 0.470108, 0.470106, 1
389,35, 4, 3, 0.470106, 0.470104, 1
390,35, 7, 5, 0.000000, 0.000000, 0
391,35, 6, 1, 0.000000, 0.000000, 0
392,35, 7, 1, 0.000000, 0.000000, 0
393,35, 8, 5, 0.000000, 0.000000, 0
394,35, 9, 0, 0.000000, 0.000000, 1
395,36, 1, 0, 0.000000, 0.000000, 1
396,36, 8, 1, 0.435839, 0.435760, 1
397,36, 2, 0, 0.000000, 0.000000, 1
398,36, 4, 3, 0.470104, 0.470102, 1
399,36, 4, 3, 0.470102, 0.470101, 1
400,36, 7, 5, 0.000000, 0.000000, 0
401,36, 6, 1, 0.000000, 0.000000, 0
402,36, 7, 1, 0.000000, 0.000000, 0
403,36, 8, 5, 0.000000, 0.000000, 0
404,36, 9, 0, 0.000000, 0.000000, 1
405,37, 1, 0, 0.000000, 0.000000, 1
406,37, 8, 1, 0.435760, 0.435689, 1
407,37, 2, 0, 0.000000, 0.000000, 1
408,37, 4, 3, 0.470101, 0.470099, 1
409,37, 4, 3, 0.470099, 0.470098, 1
410,37, 7, 5, 0.000000, 0.000000, 0
411,37, 6, 1, 0.000000, 0.000000, 0
412,37, 7, 1, 0.000000, 0.000000, 0
413,37, 8, 5, 0.000000, 0.000000, 0
414,37, 9, 0, 0.000000, 0.000000, 1
415,38, 1, 0, 0.000000, 0.000000, 1
416,38, 8, 1, 0.435689, 0.435625, 1
417,38, 2, 0, 0.000000, 0.000000, 1
418,38, 4, 3, 0.470098, 0.470097, 1
419,38, 4, 3, 0.470097, 0.470097, 1
420,38, 7, 5, 0.000000, 0.000000, 0
421,38, 6, 1, 0.000000, 0.000000, 0
422,38, 7, 1, 0.000000, 0.000000, 0
423,38, 8, 5, 0.000000, 0.000000, 0
424,38, 9, 0, 0.000000, 0.000000, 1
425,39, 1, 0, 0.000000, 0.000000, 1
426,39, 8, 1, 0.435625, 0.435568, 1
427,39, 2, 0, 0.000000, 0.000000, 1
428,39, 4, 3, 0.470097, 0.470096, 1
429,39, 4, 3, 0.470096, 0.470096, 1
430,39, 7, 5, 0.000000, 0.000000, 0
431,39, 6, 1, 0.000000, 0.000000, 0
432,39, 7, 1, 0.000000, 0.000000, 0
433,39, 8, 5, 0.000000, 0.000000, 0
434,39, 9, 0, 0.000000, 0.000000, 1
435,40, 1, 0, 0.000000, 0.000000, 1
436,40, 8, 1, 0.435568, 0.435516, 1
437,40, 2, 0, 0.000000, 0.000000, 1
438,40, 4, 3, 0.470096, 0.470095, 1
439,40, 4, 3, 0.470095, 0.470095, 1
440,40, 7, 5, 0.000000, 0.000000, 0
441,40, 6, 1, 0.000000, 0.000000, 0
442,40, 7, 1, 0.000000, 0.000000, 0
443,40, 8, 5, 0.000000, 0.000000, 0
444,40, 9, 0, 0.000000, 0.000000, 1
445,41, 1, 0, 0.000000, 0.000000, 1
446,41, 8, 1, 0.435516, 0.435469, 1
447,41, 2, 0, 0.000000, 0.000000, 1
448,41, 4, 3, 0.470095, 0.470094, 1
449,41, 4, 3, 0.470094, 0.470094, 1
450,41, 7, 5, 0.000000, 0.000000, 0
451,41, 6, 1, 0.000000, 0.000000, 0
452,41, 7, 1, 0.000000, 0.000000, 0
453,41, 8, 5, 0.000000, 0.000000, 0
454,41, 9, 0, 0.000000, 0.000000, 1
455,42, 1, 0, 0.000000, 0.000000, 1
456,42, 8, 1, 0.435469, 0.435427, 1
457,42, 2, 0, 0.000000, 0.000000, 1
458,42, 4, 3, 0.470094, 0.470094, 1
459,42, 4, 3, 0.470094, 0.470094, 1
460,42, 7, 5, 0.000000, 0.000000, 0
461,42, 6, 1, 0.000000, 0.000000, 0
462,42, 7, 1, 0.000000, 0.000000, 0
463,42, 8, 5, 0.000000, 0.000000, 0
464,42, 9, 0, 0.000000, 0.000000, 1
465,43, 1, 0, 0.000000, 0.000000, 1
466,43, 8, 1, 0.435427, 0.435389, 1
467,43, 2, 0, 0.000000, 0.000000, 1
468,43, 4, 3, 0.470094, 0.470094, 1
469,43, 4, 3, 0.470094, 0.470093, 1
470,43, 7, 5, 0.000000, 0.000000, 0
471,43, 6, 1, 0.000000, 0.000000, 0
472,43, 7, 1, 0.000000, 0.000000, 0
473,43, 8, 5, 0.000000, 0.000000, 0
474,43, 9, 0, 0.000000, 0.000000, 1
475,44, 1, 0, 0.000000, 0.000000, 1
476,44, 8, 1, 0.435389, 0.435355, 1
477,44, 2, 0, 0.000000, 0.000000, 1
478,44, 4, 3, 0.470093, 0.470093, 1
479,44, 4, 3, 0.470093, 0.470093, 1
480,44, 7, 5, 0.000000, 0.000000, 0
481,44, 6, 1, 0.000000, 0.000000, 0
482,44, 7, 1, 0.000000, 0.000000, 0
483,44, 8, 5, 0.000000, 0.000000, 0
484,44, 9, 0, 0.000000, 0.000000, 1
485,45, 1, 0, 0.000000, 0.000000, 1
486,45, 8, 1, 0.435355, 0.435325, 1
487,45, 2, 0, 0.000000, 0.000000, 1
488,45, 4, 3, 0.470093, 0.470093, 1
489,45, 4, 3, 0.470093, 0.470093, 1
490,45, 7, 5, 0.000000, 0.000000, 0
491,45, 6, 1, 0.000000, 0.000000, 0
492,45, 7, 1, 0.000000, 0.000000, 0
493,45, 8, 5, 0.000000, 0.000000, 0
494,45, 9, 0, 0.000000, 0.000000, 1
495,46, 1, 0, 0.000000, 0.000000, 1
496,46, 8, 1, 0.435325, 0.435297, 1
497,46, 2, 0, 0.000000, 0.000000, 1
498,46, 4, 3, 0.470093, 0.470093, 1
499,46, 4, 3, 0.470093, 0.470093, 1
500,46, 7, 5, 0.000000, 0.000000, 0
501,46, 6, 1, 0.000000, 0.000000, 0
502,46, 7, 1, 0.000000, 0.000000, 0
503,46, 8, 5, 0.000000, 0.000000, 0
504,46, 9, 0, 0.000000, 0.000000, 1
505,47, 1, 0, 0.000000, 0.000000, 1
506,47, 8, 1, 0.435297, 0.435272, 1
507,47, 2, 0, 0.000000, 0.000000, 1
508,47, 4, 3, 0.470093, 0.470093, 1
509,47, 4, 3, 0.470093, 0.470093, 1
510,47, 7, 5, 0.000000, 0.000000, 0
511,47, 6, 1, 0.000000, 0.000000, 0
512,47, 7, 1, 0.000000, 0.000000, 0
513,47, 8, 5, 0.000000, 0.000000, 0
514,47, 9, 0, 0.000000, 0.000000, 1
515,48, 1, 0, 0.000000, 0.000000, 1
516,48, 8, 1, 0.435272, 0.435250, 1
517,48, 2, 0, 0.000000, 0.000000, 1
518,48, 4, 3, 0.470093, 0.470093, 1
519,48, 4, 3, 0.470093, 0.470093, 1
520,48, 7, 5, 0.000000, 0.000000, 0
521,48, 6, 1, 0.000000, 0.000000, 0
522,48, 7, 1, 0.000000, 0.000000, 0
523,48, 8, 5, 0.000000, 0.000000, 0
524,48, 9, 0, 0.000000, 0.000000, 1
525,49, 1, 0, 0.000000, 0.000000, 1
526,49, 8, 1, 0.435250, 0.435230, 1
527,49, 2, 0, 0.000000, 0.000000, 1
528,49, 4, 3, 0.470093, 0.470093, 1
529,49, 4, 3, 0.470093, 0.470093, 1
530,49, 7, 5, 0.000000, 0.000000, 0
531,49, 6, 1, 0.000000, 0.000000, 0
